tool,type,dataset,genome,ends,read_length,aligned,accuracy,overaligned,time,memory
bwamem,align,sim3,rye,pe,500,99.5898,96.083,8204,633.119,12.5135
bwamem,align,sim4,rye,pe,50,99.34065,72.91255,6304,205.122,28.9492
bwamem,align,sim4,rye,pe,75,99.61335,82.8582,6982,189.780,20.7956
bwamem,align,sim4,rye,pe,100,99.63585,87.61125,7263,199.971,17.306
bwamem,align,sim4,rye,pe,150,99.5837,91.4183,8324,264.973,14.7203
bwamem,align,sim4,rye,pe,200,99.53245,92.396,9351,346.975,13.7801
bwamem,align,sim4,rye,pe,300,99.42945,95.3185,11411,520.323,13.0096
bwamem,align,sim4,rye,pe,500,99.20715,95.68835,15857,871.543,12.6177
bwamem,align,sim5,rye,pe,50,97.5107,70.70535,12498,203.842,28.5627
bwamem,align,sim5,rye,pe,75,98.381,80.87275,13298,207.823,20.7987
bwamem,align,sim5,rye,pe,100,98.9093,85.94295,14707,206.199,17.4034
bwamem,align,sim5,rye,pe,150,99.1614,89.9016,16552,270.018,14.8726
bwamem,align,sim5,rye,pe,200,99.0636,90.8074,18644,350.231,13.9024
bwamem,align,sim5,rye,pe,300,98.86665,94.0106,22667,532.660,13.0796
bwamem,align,sim5,rye,pe,500,98.44855,94.6701,31029,904.391,12.6555
minimap2,align,sim3,rye,pe,50,90.10995,67.14525,3261,47.358,21.0497
minimap2,align,sim3,rye,pe,75,95.99525,80.0295,3487,63.721,20.6023
minimap2,align,sim3,rye,pe,100,97.9389,85.8429,3895,84.919,20.2316
minimap2,align,sim3,rye,pe,150,99.2121,90.74315,4492,95.157,19.9582
minimap2,align,sim3,rye,pe,200,99.55265,92.0875,4919,117.296,19.8685
minimap2,align,sim3,rye,pe,300,99.64965,94.12675,6077,328.817,19.9036
minimap2,align,sim3,rye,pe,500,99.5874,95.1829,8204,1360.201,19.8798
minimap2,align,sim4,rye,pe,50,88.0795,62.6746,6304,44.053,20.9995
minimap2,align,sim4,rye,pe,75,95.995,77.7444,6982,63.828,20.5983
minimap2,align,sim4,rye,pe,100,98.1087,84.44075,7263,75.529,20.246
minimap2,align,sim4,rye,pe,150,99.21945,89.83805,8324,93.677,19.9429
minimap2,align,sim4,rye,pe,200,99.4259,91.31405,9351,117.986,19.8789
minimap2,align,sim4,rye,pe,300,99.40995,93.3844,11411,313.317,19.9037
minimap2,align,sim4,rye,pe,500,99.20635,94.47245,15857,1192.691,19.87
minimap2,align,sim5,rye,pe,50,85.69185,60.46215,12498,44.404,20.9423
minimap2,align,sim5,rye,pe,75,94.20965,75.5372,13298,62.316,20.6151
minimap2,align,sim5,rye,pe,100,96.83965,82.56595,14707,73.471,20.253
minimap2,align,sim5,rye,pe,150,98.68165,88.7441,16552,94.136,19.9455
minimap2,align,sim5,rye,pe,200,98.93025,90.3149,18644,115.233,19.8844
minimap2,align,sim5,rye,pe,300,98.83885,92.3668,22667,314.216,19.8991
minimap2,align,sim5,rye,pe,500,98.4478,93.21365,31029,1160.102,19.8435
strobealign-0.14.0,map,sim3,rye,pe,50,95.2213,59.7719,541,52.82,33.357
strobealign-0.14.0,map,sim3,rye,pe,75,98.44135,73.3213,938,44.67,33.3462
strobealign-0.14.0,map,sim3,rye,pe,100,99.3454,80.31335,1330,33.53,33.3884
strobealign-0.14.0,map,sim3,rye,pe,150,99.7263,87.487,1990,25.07,33.4224
strobealign-0.14.0,map,sim3,rye,pe,200,99.749,90.0736,2649,24.19,33.4597
strobealign-0.14.0,map,sim3,rye,pe,300,99.69565,93.98365,4219,34.36,33.46
strobealign-0.14.0,map,sim3,rye,pe,500,99.5898,95.1393,7121,37.48,25.2769
strobealign-0.14.0,map,sim4,rye,pe,50,93.338,53.93955,868,47.65,33.3565
strobealign-0.14.0,map,sim4,rye,pe,75,97.77815,68.3911,1704,41.61,33.3463
strobealign-0.14.0,map,sim4,rye,pe,100,98.72435,75.43835,2288,31.34,33.389
strobealign-0.14.0,map,sim4,rye,pe,150,99.32365,83.9482,3478,22.51,33.4232
strobealign-0.14.0,map,sim4,rye,pe,200,99.46975,87.4062,4738,21.05,33.4605
strobealign-0.14.0,map,sim4,rye,pe,300,99.4284,92.49215,7829,29.78,33.4609
strobealign-0.14.0,map,sim4,rye,pe,500,99.20715,93.8047,13449,32.30,25.2794
strobealign-0.14.0,map,sim5,rye,pe,50,91.1027,52.04665,1749,45.19,33.3557
strobealign-0.14.0,map,sim5,rye,pe,75,95.9219,66.2074,3228,40.25,33.3466
strobealign-0.14.0,map,sim5,rye,pe,100,97.0383,73.26015,4461,30.76,33.389
strobealign-0.14.0,map,sim5,rye,pe,150,97.8512,81.74445,6725,22.17,33.4234
strobealign-0.14.0,map,sim5,rye,pe,200,98.4993,85.49865,9288,20.90,33.4604
strobealign-0.14.0,map,sim5,rye,pe,300,98.8389,91.44785,15120,29.18,33.46
strobealign-0.14.0,map,sim5,rye,pe,500,98.448,92.7147,26075,29.31,25.2815
strobealign-mcs-022a721,map,sim3,rye,pe,50,97.98065,61.2773,2822,59.32,33.3187
strobealign-mcs-022a721,map,sim3,rye,pe,75,99.7204,72.87975,1218,36.99,33.3904
strobealign-mcs-022a721,map,sim3,rye,pe,100,99.80265,79.62295,3293,29.17,33.441
strobealign-mcs-022a721,map,sim3,rye,pe,150,99.7753,86.76585,2439,25.46,33.4262
strobealign-mcs-022a721,map,sim3,rye,pe,200,99.754,89.9828,3005,31.13,33.4764
strobealign-mcs-022a721,map,sim3,rye,pe,300,99.69615,94.1216,4537,42.69,33.4608
strobealign-mcs-022a721,map,sim3,rye,pe,500,99.5898,95.29145,7382,45.24,25.3257
strobealign-mcs-022a721,map,sim4,rye,pe,50,98.0671,57.29535,5521,55.82,33.3176
strobealign-mcs-022a721,map,sim4,rye,pe,75,99.43475,69.0326,2299,34.69,33.3913
strobealign-mcs-022a721,map,sim4,rye,pe,100,99.6349,75.9845,6229,27.61,33.4419
strobealign-mcs-022a721,map,sim4,rye,pe,150,99.5834,84.02865,4338,25.33,33.425
strobealign-mcs-022a721,map,sim4,rye,pe,200,99.53245,87.59345,5519,29.75,33.4754
strobealign-mcs-022a721,map,sim4,rye,pe,300,99.42945,92.74335,8490,40.39,33.4615
strobealign-mcs-022a721,map,sim4,rye,pe,500,99.20715,94.06045,14099,42.74,25.3203
strobealign-mcs-022a721,map,sim5,rye,pe,50,97.5555,55.4398,10842,53.86,33.3186
strobealign-mcs-022a721,map,sim5,rye,pe,75,98.09555,67.13595,4352,34.75,33.3904
strobealign-mcs-022a721,map,sim5,rye,pe,100,99.1716,74.2039,12509,27.80,33.441
strobealign-mcs-022a721,map,sim5,rye,pe,150,99.1415,82.5733,8546,25.43,33.4253
strobealign-mcs-022a721,map,sim5,rye,pe,200,99.05875,86.20005,10950,29.51,33.4763
strobealign-mcs-022a721,map,sim5,rye,pe,300,98.86655,91.7176,16563,40.21,33.4614
strobealign-mcs-022a721,map,sim5,rye,pe,500,98.44855,92.98705,27455,41.28,25.3214
strobealign-mcs-feed434,map,sim3,rye,pe,50,96.0693,60.3905,950,54.63,33.3904
strobealign-mcs-feed434,map,sim3,rye,pe,75,98.5632,73.44005,1017,46.08,33.3781
strobealign-mcs-feed434,map,sim3,rye,pe,100,99.4292,80.35845,1474,34.63,33.4212
strobealign-mcs-feed434,map,sim3,rye,pe,150,99.74465,87.4758,2278,26.00,33.4473
strobealign-mcs-feed434,map,sim3,rye,pe,200,99.75145,90.05145,2876,25.11,33.4912
strobealign-mcs-feed434,map,sim3,rye,pe,300,99.69565,93.96425,4457,35.67,33.4917
strobealign-mcs-feed434,map,sim3,rye,pe,500,99.5898,95.08625,7302,39.09,25.3168
strobealign-mcs-feed434,map,sim4,rye,pe,50,95.4411,55.2286,1715,49.06,33.3918
strobealign-mcs-feed434,map,sim4,rye,pe,75,98.3166,68.7878,1923,42.86,33.3779
strobealign-mcs-feed434,map,sim4,rye,pe,100,99.1856,75.82105,2634,32.35,33.4213
strobealign-mcs-feed434,map,sim4,rye,pe,150,99.49255,84.07015,4003,23.66,33.4471
strobealign-mcs-feed434,map,sim4,rye,pe,200,99.5183,87.4034,5276,22.01,33.4914
strobealign-mcs-feed434,map,sim4,rye,pe,300,99.42925,92.45155,8308,31.17,33.4917
strobealign-mcs-feed434,map,sim4,rye,pe,500,99.20715,93.77565,13884,33.46,25.3175
strobealign-mcs-feed434,map,sim5,rye,pe,50,93.60545,53.40765,3385,46.74,33.3918
strobealign-mcs-feed434,map,sim5,rye,pe,75,96.71515,66.7373,3659,41.75,33.378
strobealign-mcs-feed434,map,sim5,rye,pe,100,97.9045,73.86015,5204,31.91,33.4207
strobealign-mcs-feed434,map,sim5,rye,pe,150,98.539,82.229,7858,23.53,33.447
strobealign-mcs-feed434,map,sim5,rye,pe,200,98.83035,85.72075,10380,22.15,33.4911
strobealign-mcs-feed434,map,sim5,rye,pe,300,98.8566,91.39835,16208,30.40,33.4918
strobealign-mcs-feed434,map,sim5,rye,pe,500,98.4485,92.6502,27015,32.67,25.3109
minimap2,map,sim3,rye,pe,50,90.1201,61.82295,440,38.330,20.1654
minimap2,map,sim3,rye,pe,75,95.9994,75.8233,891,55.372,19.9388
minimap2,map,sim3,rye,pe,100,97.93965,82.7036,1328,63.860,19.7469
minimap2,map,sim3,rye,pe,150,99.21215,88.7057,2204,74.767,19.6127
minimap2,map,sim3,rye,pe,200,99.55265,90.3391,2924,87.559,19.5883
minimap2,map,sim3,rye,pe,300,99.64965,92.29505,4449,300.170,19.6762
minimap2,map,sim3,rye,pe,500,99.5874,93.0928,7339,1283.466,19.6944
minimap2,map,sim4,rye,pe,50,88.12485,57.0012,703,35.984,20.1344
minimap2,map,sim4,rye,pe,75,96.01455,72.7268,1633,52.579,19.9479
minimap2,map,sim4,rye,pe,100,98.11305,80.4333,2372,61.411,19.7572
minimap2,map,sim4,rye,pe,150,99.2197,87.1997,3932,70.566,19.6111
minimap2,map,sim4,rye,pe,200,99.42595,89.0683,5324,82.529,19.5888
minimap2,map,sim4,rye,pe,300,99.40995,91.0489,8348,280.084,19.6532
minimap2,map,sim4,rye,pe,500,99.20635,91.96565,13997,1129.724,19.6663
minimap2,map,sim5,rye,pe,50,85.7846,55.0012,1386,35.468,20.127
minimap2,map,sim5,rye,pe,75,94.26895,70.73815,3107,49.884,19.9439
minimap2,map,sim5,rye,pe,100,96.8825,78.75365,4676,64.211,19.7574
minimap2,map,sim5,rye,pe,150,98.6903,86.19185,7690,75.547,19.6094
minimap2,map,sim5,rye,pe,200,98.93145,88.09075,10559,82.305,19.5911
minimap2,map,sim5,rye,pe,300,98.83885,90.0118,16292,279.609,19.6422
minimap2,map,sim5,rye,pe,500,98.4478,90.621,27243,1095.823,19.6488
